指标名称,中国:GDP:不变价:当季同比,中国:iCPI:总指数:日环比,中国:iCPI:食品烟酒:日环比,中国:iCPI:衣着:日环比,中国:iCPI:居住:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:交通和通信:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:其他用品和服务:日环比,中国:中间价:美元兑人民币,中间价:欧元兑人民币,USDCNH:即期汇率,美元兑日元,欧元兑美元,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,中国:SHIBOR:隔夜,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,GC001:收盘价,1年期国债收益率,上证综合指数,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,中国香港:政府债券收益率:3月,LIBOR:美元:3个月,美国:5年期盈亏平衡通胀率:非季调,英镑兑美元,美元指数,日元指数,日本:国债收益率:6月,日本:企业债有效收益率:综合,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,EURIBOR:6个月,韩国:国债收益率:3年,收盘价:美元兑韩元,韩国:KOSPI指数,印尼:日用商品现价:天然棕榈油:棉兰,印尼:日用商品现价:咖啡:棉兰,泰国:债券市场协会指数:总收益:政府债券指数,新加坡:国库券收益率:6个月,菲律宾:国债收益率:6个月,越南:国债收益率:1年,印度:国债收益率:3月,法国:国债收益率:1个月,德国:上市联邦证券利率期限结构:1年期,加拿大:基准债券收益率:5年,花旗美国经济意外指数,花旗欧洲经济意外指数,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,地缘政治风险指数,地缘政治行为指数,地缘政治威胁指数,收盘价:焦炭,期货收盘价(活跃合约):焦煤,"河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)","中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,出厂价:液化气(汽运):荆门石化,中国:出厂价:石油焦(2#B):武汉石化,中国:经销价:汽油(93#IV):成都中石化,山东:库提价:港口内贸燃料油(4#船用),运价:液化气(压力货):华南-海防港,黎城:价格(干基含税):铁精粉(66%),"中国:价格:螺纹钢(HRB400,20mm)","武汉:价格:热轧板卷(Q235B,3.0mm)",山东:价格:方坯(Q235),唐山:市场价(不含税):废钢(6-8mm),中国进口干散货运价指数:综合指数,波罗的海干散货指数(BDI),原油运输指数(BDTI),成品油运输指数(BCTI),中国进口干散货运价指数:综合指数,中国进口原油运价指数:综合指数,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,中国:水泥价格指数,南华工业品指数,南华综合指数,南华金属指数,南华能化指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:出口价格指数,中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:聚氯乙烯:上游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:聚氯乙烯,中国:华东:开工率:聚氯乙烯:下游,中国:开工率:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:开工率:电炉,中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国出口集装箱运价指数:综合指数,中国:开工率:汽车轮胎(半钢胎),中国:开工率:汽车轮胎(全钢胎),中国:开工率:乙二醇(非乙烯法),中国:开工率:甲醇,中国:开工率:苯乙烯,中国:开工率:纯碱,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:石油沥青装置,中国:开工率:尿素,中国进口集装箱运价指数:综合指数
2016Q3,6.80 ,-0.0157 ,-0.0740 ,0.0162 ,-0.0171 ,0.0325 ,-0.0088 ,0.0467 ,0.0388 ,0.0500 ,6.6652 ,7.4369 ,6.6747 ,2.4046 ,1.1157 ,16.9901 ,16.0908 ,2.0516 ,2.4863 ,2.4874 ,2.7990 ,2.1851 ,"3,031.8545 ","21,741.3975 ","15,457.9806 ",0.2785 ,0.7846 ,1.3449 ,1.3131 ,95.7934 ,109.0083 ,-0.2714 ,0.1815 ,-0.4393 ,-0.1916 ,1.2585 ,"1,120.6150 ","2,024.7517 ","8,754.1548 ","55,804.6305 ",271.9626 ,0.9664 ,1.7278 ,4.0084 ,6.5464 ,-0.6146 ,-0.6407 ,0.6386 ,7.8281 ,6.6380 ,-13.0801 ,12.2959 ,-8.0683 ,104.9182 ,128.6456 ,90.7367 ,"1,138.1996 ",827.4932 ,836.3996 ,135.9179 ,47.4072 ,45.1832 ,"2,916.7993 ","1,096.1290 ","5,742.9462 ","2,411.3620 ",32.2186 ,582.3896 ,"2,533.1352 ","2,741.7052 ","2,173.6866 ","1,383.6875 ",571.0465 ,733.0090 ,564.5523 ,435.5333 ,571.0465 ,600.1937 ,,,83.9317 ,"1,464.4264 ","1,093.8536 ","1,810.2290 ","1,005.0763 ",100.0257 ,100.0257 ,99.6263 ,100.1368 ,100.0062 ,93.9800 ,102.7380 ,106.7900 ,100.1142 ,94.7800 ,99.8283 ,101.6700 ,100.5243 ,100.0000 ,100.4363 ,100.0000 ,101.7023 ,112.1400 ,97.9213 ,99.9100 ,99.7637 ,100.4830 ,101.8805 ,101.1567 ,50.0000 ,99.6393 ,100.0000 ,100.3518 ,94.5900 ,99.5992 ,97.3400 ,99.8712 ,99.9400 ,100.0747 ,100.0518 ,73.8022 ,75.6667 ,82.7897 ,,,,,,79.5147 ,76.3297 ,,75.6667 ,82.7897 ,699.4275 ,70.9648 ,69.7217 ,57.1833 ,,63.5333 ,,,,68.5667 ,63.9013 ,649.8013 
2016Q4,6.90 ,-0.0239 ,-0.0884 ,-0.0817 ,-0.0231 ,0.0236 ,0.0010 ,0.0893 ,0.0489 ,0.0107 ,6.8270 ,7.3691 ,6.8422 ,9.3207 ,1.0792 ,16.2380 ,14.4899 ,2.2559 ,2.6718 ,2.7785 ,3.4495 ,2.3537 ,"3,139.1924 ","14,262.2142 ","12,796.5138 ",0.3558 ,0.9201 ,1.6656 ,1.2431 ,99.7351 ,104.5398 ,-0.3117 ,0.2376 ,-0.5022 ,-0.2131 ,1.5489 ,"1,157.5237 ","2,013.1316 ","9,281.2931 ","58,140.6037 ",267.0817 ,1.0447 ,1.7425 ,3.7923 ,6.2204 ,-0.8031 ,-0.7435 ,0.8993 ,5.0734 ,40.9670 ,11.8724 ,20.7409 ,-4.4570 ,90.6295 ,100.1101 ,85.5702 ,"1,744.9518 ","1,299.4683 ","1,363.3183 ",266.0907 ,51.4259 ,49.4144 ,"3,750.3996 ","1,082.4236 ","6,235.5645 ","2,855.7460 ",39.2222 ,666.7435 ,"3,042.4242 ","3,409.0370 ","2,554.6712 ","1,499.5851 ",674.2875 ,990.0944 ,781.5474 ,460.7892 ,674.2875 ,"1,023.1678 ",,,98.4991 ,"1,778.6429 ","1,262.2930 ","2,151.5437 ","1,275.3708 ",100.1095 ,100.1095 ,99.6510 ,100.1267 ,100.0127 ,93.9800 ,102.6708 ,106.7900 ,100.0422 ,94.7800 ,99.8137 ,101.6700 ,100.3773 ,100.0000 ,100.8957 ,100.0000 ,102.0137 ,112.1400 ,96.7872 ,99.9100 ,99.9895 ,100.5128 ,101.1493 ,101.3553 ,50.0000 ,100.0512 ,100.0000 ,101.2958 ,94.5900 ,99.7405 ,97.3400 ,99.5728 ,99.9400 ,100.0965 ,100.1393 ,75.5755 ,77.0387 ,84.2872 ,91.6728 ,58.1548 ,73.9851 ,,,76.5490 ,72.8590 ,,77.0387 ,84.2872 ,759.9106 ,72.5532 ,69.9149 ,59.7167 ,,65.2389 ,,,,59.5578 ,53.5248 ,696.9253 
2017Q1,7.00 ,-0.0085 ,-0.0723 ,0.0549 ,-0.0118 ,0.0149 ,0.0059 ,0.0606 ,0.0480 ,0.0312 ,6.8834 ,7.3366 ,6.8629 ,13.6080 ,1.0655 ,16.0789 ,14.0497 ,2.3540 ,2.9383 ,3.0228 ,4.3652 ,2.7710 ,"3,194.2808 ","20,254.5895 ","17,128.7730 ",0.5138 ,1.0679 ,1.8684 ,1.2392 ,100.8993 ,100.6698 ,-0.2807 ,0.2564 ,-0.4872 ,-0.2389 ,1.6738 ,"1,152.8831 ","2,092.4083 ","9,721.9510 ","56,836.3575 ",262.2077 ,1.1231 ,2.4983 ,3.9951 ,6.0978 ,-0.6925 ,-0.8137 ,1.1372 ,42.5546 ,58.8149 ,24.5392 ,41.1667 ,41.1894 ,105.5258 ,99.9747 ,110.5609 ,"1,724.8861 ","1,235.8862 ","1,493.5714 ",179.3168 ,54.8082 ,52.1272 ,"4,310.7296 ","1,273.0760 ","6,529.5289 ","3,593.5100 ",42.9301 ,799.1905 ,"3,613.8726 ","3,822.1160 ","3,082.3798 ","1,541.6233 ",688.1401 ,936.1951 ,894.9092 ,666.7361 ,688.1401 ,819.4392 ,,,101.8518 ,"1,991.1691 ","1,376.0116 ","2,484.0801 ","1,399.1517 ",100.3511 ,100.3511 ,99.4944 ,100.5322 ,100.0544 ,93.9800 ,101.5136 ,106.7900 ,100.1675 ,94.7800 ,99.9292 ,101.6700 ,100.0828 ,100.0000 ,101.0264 ,100.0000 ,101.5147 ,112.1400 ,98.0942 ,99.9100 ,100.2461 ,100.5383 ,101.2328 ,101.3700 ,50.0000 ,99.7689 ,100.0000 ,101.8264 ,94.5900 ,100.6811 ,97.3400 ,99.4694 ,99.9400 ,100.1931 ,100.1825 ,70.5077 ,68.7827 ,78.7483 ,94.5406 ,49.1389 ,59.3727 ,,,63.8548 ,62.3604 ,,68.7827 ,78.7483 ,828.5930 ,69.1236 ,64.9464 ,74.7778 ,,66.2667 ,,,,53.0800 ,60.3953 ,832.8059 
2017Q2,7.00 ,-0.0305 ,-0.1192 ,0.0206 ,-0.0181 ,0.0147 ,-0.0099 ,0.0796 ,0.0029 ,0.0237 ,6.8567 ,7.5421 ,6.8550 ,11.1155 ,1.1003 ,15.6333 ,13.9469 ,2.6950 ,3.2479 ,3.3696 ,3.5139 ,3.3305 ,"3,152.0253 ","18,484.7168 ","14,626.9796 ",0.3343 ,1.2017 ,1.7093 ,1.2788 ,98.4167 ,101.5720 ,-0.1244 ,0.2758 ,-0.4899 ,-0.2550 ,1.6801 ,"1,129.8581 ","2,276.3100 ","8,569.6803 ","53,006.4666 ",265.5896 ,1.2003 ,2.5595 ,3.8051 ,6.1841 ,-0.5897 ,-0.7636 ,1.0390 ,-22.4252 ,45.4082 ,29.4113 ,9.8144 ,23.4890 ,114.4748 ,115.6103 ,112.9666 ,"1,585.4545 ","1,069.4400 ","1,353.4409 ",185.4243 ,51.0982 ,48.4286 ,"3,819.0502 ","1,474.4659 ","6,439.0072 ","3,425.0896 ",44.5000 ,739.6373 ,"3,701.2958 ","3,286.1180 ","3,063.9649 ","1,485.2100 ",766.6381 ,"1,018.7384 ",756.9322 ,582.3712 ,766.6381 ,672.5645 ,,,109.0519 ,"1,819.0665 ","1,267.9428 ","2,321.5999 ","1,242.2611 ",100.4008 ,100.4008 ,99.7042 ,100.0377 ,100.0178 ,95.9358 ,103.2995 ,106.7900 ,100.4070 ,95.5742 ,99.7293 ,101.4292 ,99.3332 ,100.0000 ,100.3380 ,99.9733 ,101.1020 ,112.1400 ,97.3582 ,99.9100 ,100.7305 ,100.5000 ,101.6237 ,101.3700 ,57.7633 ,99.6508 ,100.0000 ,101.7188 ,94.5900 ,99.9572 ,97.6625 ,100.0988 ,99.9400 ,100.2442 ,99.4072 ,73.4525 ,75.7263 ,81.8188 ,91.9286 ,72.6024 ,77.1935 ,,,75.0762 ,72.7193 ,,75.7263 ,81.8188 ,829.3253 ,65.0199 ,65.3247 ,55.2833 ,,62.4889 ,,,,54.6633 ,59.2183 ,"1,050.7425 "
2017Q3,6.90 ,-0.0105 ,-0.0783 ,0.0254 ,-0.0132 ,0.0159 ,0.0225 ,0.0605 ,0.0494 ,0.0373 ,6.6671 ,7.8309 ,6.6723 ,10.9587 ,1.1755 ,15.6142 ,14.1887 ,2.7461 ,3.3926 ,3.4275 ,4.3677 ,3.4112 ,"3,290.1978 ","18,130.7333 ","13,579.8172 ",0.3431 ,1.3149 ,1.6434 ,1.3092 ,93.4585 ,99.3622 ,-0.1292 ,0.2758 ,-0.5231 ,-0.2722 ,1.7665 ,"1,132.5846 ","2,384.3505 ","8,399.7935 ","52,087.4494 ",271.2854 ,1.2787 ,2.7356 ,3.5735 ,6.1351 ,-0.6315 ,-0.7349 ,1.5884 ,-34.6522 ,24.2251 ,21.9284 ,-4.0284 ,16.8065 ,119.1465 ,89.5076 ,142.3817 ,"2,107.4034 ","1,299.1359 ","1,361.4767 ",194.1984 ,52.0395 ,48.2116 ,"3,766.6129 ","1,731.3978 ","6,422.7133 ","3,128.4946 ",44.5000 ,733.4839 ,"4,091.5065 ","4,027.4875 ","3,634.6301 ","1,686.4946 ",878.7809 ,"1,138.7906 ",671.5246 ,573.4508 ,878.7809 ,557.1672 ,,,108.0741 ,"2,038.6514 ","1,391.0565 ","2,666.5205 ","1,383.4542 ",100.5060 ,100.5060 ,99.4090 ,100.4993 ,99.9528 ,94.7515 ,104.8323 ,106.7900 ,100.5947 ,94.4845 ,99.7432 ,101.6278 ,99.4515 ,100.0000 ,100.4162 ,99.9363 ,101.5037 ,112.1400 ,97.6435 ,99.9100 ,100.4435 ,100.5000 ,101.3427 ,101.3700 ,55.9425 ,100.1300 ,100.0000 ,101.4043 ,94.5900 ,101.8975 ,98.2155 ,100.3943 ,99.9400 ,100.3650 ,98.7907 ,75.0367 ,75.2347 ,84.7483 ,85.6207 ,70.9048 ,69.4683 ,,,76.5730 ,73.1305 ,,75.2347 ,84.7483 ,847.9977 ,63.7150 ,62.0420 ,71.4500 ,,76.6333 ,,,,60.4233 ,59.8733 ,"1,000.2340 "
2017Q4,6.80 ,-0.0171 ,-0.0703 ,0.0139 ,-0.0096 ,0.0308 ,-0.0261 ,0.0285 ,0.0461 ,0.0378 ,6.6109 ,7.7856 ,6.6123 ,12.8783 ,1.1779 ,15.5215 ,14.6151 ,2.6997 ,3.3968 ,3.5017 ,4.7722 ,3.6158 ,"3,354.8323 ","15,289.7824 ","12,781.5577 ",0.7118 ,1.4682 ,1.7514 ,1.3278 ,93.6832 ,97.3396 ,-0.1825 ,0.2703 ,-0.5759 ,-0.2732 ,2.0842 ,"1,106.4264 ","2,488.5739 ","8,746.3367 ","54,779.7683 ",274.7478 ,1.3569 ,2.8747 ,3.7951 ,6.1222 ,-0.7539 ,-0.7831 ,1.7025 ,43.5385 ,59.4376 ,-14.2821 ,40.4032 ,11.3920 ,89.9274 ,71.9524 ,104.5737 ,"1,921.6662 ","1,223.2059 ","1,500.0000 ",200.1222 ,61.4760 ,55.5838 ,"4,803.9498 ","1,955.2115 ","6,873.9964 ","3,432.2043 ",47.3944 ,726.6523 ,"4,365.4362 ","4,256.0251 ","3,821.3057 ","1,978.0559 ","1,019.8807 ","1,490.3667 ",826.2432 ,610.8788 ,"1,019.8807 ",732.1047 ,,,128.7485 ,"2,019.4916 ","1,381.2960 ","2,725.2158 ","1,333.2062 ",100.3400 ,100.3400 ,100.0063 ,99.6977 ,100.2005 ,93.9800 ,100.4733 ,106.7900 ,100.5643 ,94.7800 ,99.7413 ,101.6700 ,100.1597 ,100.0000 ,100.6900 ,100.0007 ,101.4087 ,112.1400 ,98.2452 ,99.9100 ,100.2370 ,100.5000 ,101.2725 ,101.3700 ,50.0007 ,101.0987 ,100.0000 ,100.7960 ,94.5900 ,99.7968 ,98.3728 ,100.3318 ,99.9490 ,100.2485 ,99.2962 ,69.0422 ,66.1480 ,73.0675 ,87.1083 ,62.5509 ,77.0556 ,,,72.5978 ,71.7078 ,,66.1480 ,73.0675 ,775.4301 ,68.4491 ,66.9210 ,67.9278 ,,72.8333 ,,,,62.6389 ,51.7109 ,895.5801 
2018Q1,6.90 ,-0.0097 ,-0.0707 ,0.0108 ,-0.0235 ,0.0143 ,0.0347 ,0.0939 ,0.0097 ,0.0236 ,6.3615 ,7.8109 ,6.3512 ,8.2936 ,1.2294 ,15.6166 ,14.4769 ,2.6210 ,3.2913 ,3.1994 ,3.5799 ,3.4268 ,"3,327.8114 ","15,159.8007 ","13,704.3955 ",0.7541 ,1.9283 ,1.9733 ,1.3920 ,90.1189 ,98.0694 ,-0.1519 ,0.2833 ,-0.5334 ,-0.2735 ,2.2453 ,"1,072.7354 ","2,469.4431 ","8,450.2521 ","56,833.4628 ",276.1166 ,1.4346 ,3.1267 ,2.8308 ,6.2998 ,-0.6285 ,-0.6800 ,2.0385 ,49.5206 ,15.4285 ,36.8600 ,27.0895 ,11.4889 ,89.0226 ,65.6360 ,108.5017 ,"2,054.2655 ","1,329.9536 ","1,500.0000 ",223.7984 ,67.0205 ,62.8883 ,"4,338.3026 ","2,023.3218 ","7,773.7122 ","3,717.2043 ",45.9524 ,781.0004 ,"4,115.0814 ","4,232.8960 ","3,610.1060 ","2,274.3729 ",816.7995 ,"1,172.5818 ",663.3369 ,600.8429 ,816.7995 ,575.2350 ,914.5729 ,816.7760 ,138.6584 ,"2,053.0853 ","1,397.4212 ","2,783.2493 ","1,359.8865 ",100.2600 ,100.2600 ,99.9413 ,100.3438 ,99.9150 ,93.9800 ,100.1988 ,106.7900 ,100.4150 ,94.7800 ,99.8563 ,101.6700 ,99.7863 ,100.0000 ,100.2950 ,100.0000 ,100.9875 ,112.1400 ,98.9700 ,99.9100 ,100.1450 ,100.5000 ,100.7875 ,101.3700 ,50.0000 ,100.5138 ,100.0000 ,100.5863 ,94.5900 ,98.7863 ,98.1250 ,100.2613 ,99.9400 ,100.1775 ,99.7338 ,77.4296 ,78.0379 ,77.9757 ,85.7611 ,44.9918 ,60.5852 ,,,68.5800 ,68.5593 ,62.9056 ,78.0379 ,77.9757 ,815.9472 ,68.3770 ,66.5038 ,66.5833 ,,74.9833 ,,,,57.2944 ,52.6093 ,853.3349 
2018Q2,6.90 ,-0.0066 ,-0.0624 ,-0.0083 ,-0.0177 ,0.0277 ,-0.0369 ,0.1494 ,0.0593 ,0.0113 ,6.3769 ,7.6021 ,6.3754 ,9.1526 ,1.1920 ,15.7125 ,14.2116 ,2.6076 ,3.4643 ,3.3709 ,3.8428 ,3.1781 ,"3,081.9246 ","13,785.4315 ","13,256.3244 ",1.2236 ,2.3378 ,2.0719 ,1.3603 ,92.6786 ,98.6591 ,-0.1362 ,0.2904 ,-0.4567 ,-0.2695 ,2.2078 ,"1,079.6227 ","2,441.7244 ","8,362.8157 ","56,527.2036 ",273.9565 ,1.5118 ,3.7319 ,2.3020 ,6.3081 ,-0.6017 ,-0.6786 ,2.1220 ,20.9081 ,-86.6847 ,26.0263 ,-27.7976 ,-2.2332 ,115.8202 ,72.2209 ,149.2720 ,"1,995.5021 ","1,215.9703 ","1,500.1852 ",198.1119 ,74.7498 ,67.8277 ,"4,283.6918 ","1,921.2007 ","7,984.0538 ","3,677.0072 ",40.5778 ,724.1158 ,"4,088.8742 ","4,275.3584 ","3,649.9111 ","2,202.0509 ",873.8812 ,"1,256.4347 ",695.4386 ,534.1346 ,873.8812 ,622.7031 ,997.8851 ,873.8225 ,140.2699 ,"2,036.9803 ","1,367.0027 ","2,699.5762 ","1,311.5240 ",100.7240 ,100.7240 ,99.6072 ,100.4198 ,99.1783 ,93.9800 ,100.7527 ,106.7900 ,100.1033 ,94.7800 ,99.9977 ,101.6700 ,102.9223 ,100.0000 ,99.9550 ,100.0000 ,100.7217 ,112.1400 ,97.3678 ,99.9100 ,100.0265 ,100.5000 ,101.4970 ,101.3700 ,50.0000 ,100.5383 ,100.0000 ,101.0282 ,94.5900 ,99.7347 ,97.5162 ,100.1355 ,99.9400 ,100.4233 ,99.6785 ,79.1128 ,76.0730 ,76.8118 ,81.7385 ,72.3175 ,87.2540 ,,,71.9992 ,70.5952 ,68.0667 ,76.0730 ,76.8118 ,775.4278 ,71.5082 ,74.6979 ,66.4833 ,,81.4333 ,,68.1833 ,42.8667 ,53.8333 ,59.7672 ,841.6708 
2018Q3,6.70 ,-0.0173 ,-0.0750 ,0.0596 ,-0.0246 ,0.0031 ,-0.0035 ,0.0588 ,-0.0010 ,0.0390 ,6.7988 ,7.9071 ,6.8143 ,11.4978 ,1.1628 ,15.9865 ,14.2470 ,2.3316 ,3.2161 ,2.6696 ,2.6567 ,2.9406 ,"2,765.7197 ","17,209.4054 ","10,712.1384 ",1.4944 ,2.3372 ,2.0111 ,1.3030 ,94.9617 ,100.1976 ,-0.1472 ,0.3432 ,-0.3595 ,-0.2680 ,2.0279 ,"1,121.1220 ","2,293.8495 ","7,385.9539 ","53,256.9489 ",272.8302 ,1.5902 ,4.2087 ,3.6380 ,6.7753 ,-0.5593 ,-0.6611 ,2.1920 ,-5.1595 ,-22.8955 ,-32.0788 ,-5.9963 ,-5.6583 ,98.8555 ,68.8492 ,120.8527 ,"2,302.9090 ","1,233.9297 ","1,549.8208 ",197.0889 ,75.9966 ,69.3165 ,"5,010.0358 ","1,851.7061 ","8,718.0287 ","4,051.9355 ",42.0000 ,739.0319 ,"4,418.5998 ","4,416.1219 ","3,961.5541 ","2,398.3244 ",986.6440 ,"1,605.9839 ",758.1792 ,502.0642 ,986.6440 ,729.0028 ,"1,103.2169 ",986.5228 ,140.7936 ,"2,146.0748 ","1,410.5253 ","2,768.0564 ","1,394.7744 ",100.2705 ,100.2705 ,99.6018 ,100.6907 ,98.3925 ,93.9800 ,100.7113 ,106.3313 ,99.9900 ,94.4203 ,99.9897 ,101.6700 ,102.6773 ,99.6828 ,99.8840 ,100.0000 ,100.7048 ,112.1400 ,99.2960 ,99.9100 ,100.0295 ,100.5000 ,100.8652 ,101.3700 ,50.0000 ,102.1317 ,100.0000 ,100.0900 ,95.1712 ,99.7510 ,97.3400 ,100.0312 ,99.9400 ,100.1917 ,99.0242 ,77.9067 ,77.9397 ,77.3453 ,89.4378 ,72.5139 ,83.1944 ,,,74.7237 ,73.3568 ,73.3107 ,77.9397 ,77.3453 ,836.1748 ,65.7175 ,71.4280 ,66.9833 ,,82.8450 ,70.5367 ,68.8325 ,50.0800 ,43.5833 ,55.9420 ,835.3190 
2018Q4,6.50 ,-0.0092 ,-0.0747 ,0.0634 ,-0.0203 ,0.0347 ,-0.0090 ,0.0675 ,0.0683 ,0.0239 ,6.9127 ,7.8925 ,6.9185 ,12.7340 ,1.1407 ,16.0332 ,13.9861 ,2.3859 ,3.3228 ,2.8284 ,3.1108 ,2.7016 ,"2,611.6093 ","33,975.5183 ","7,030.9724 ",1.6643 ,2.6323 ,1.8150 ,1.2858 ,96.5050 ,100.2274 ,-0.1995 ,0.3635 ,-0.3815 ,-0.2538 ,1.9285 ,"1,127.6297 ","2,103.0736 ","6,276.2337 ","56,743.1728 ",274.8146 ,1.6684 ,6.1584 ,4.1974 ,6.8339 ,-0.7417 ,-0.6811 ,2.2477 ,-1.4902 ,-51.5771 ,-9.8518 ,-20.4433 ,-6.2649 ,86.3320 ,59.1057 ,106.3439 ,"2,234.6437 ","1,330.9247 ","1,598.1183 ",216.2466 ,68.1677 ,58.8008 ,"4,669.4803 ","1,894.6237 ","8,308.2796 ","4,364.8746 ",44.4194 ,793.2724 ,"4,365.8744 ","4,098.6368 ","3,737.8935 ","2,376.5720 ",928.1312 ,"1,351.9432 ","1,093.8176 ",691.4108 ,928.1312 ,"1,181.3720 ","1,022.9024 ",928.1312 ,155.6024 ,"2,112.8738 ","1,388.9354 ","2,759.5232 ","1,358.2147 ",100.1790 ,100.1790 ,99.3208 ,100.6055 ,99.2170 ,93.9800 ,100.8510 ,106.7900 ,100.0425 ,94.7800 ,99.9208 ,101.6700 ,101.5223 ,99.6363 ,99.7113 ,100.0000 ,101.5538 ,112.1400 ,99.4612 ,99.9100 ,100.0797 ,100.5000 ,101.0720 ,101.3700 ,50.0000 ,101.1218 ,100.0000 ,100.2003 ,96.0858 ,100.2202 ,97.3400 ,100.2230 ,99.9400 ,100.2058 ,99.1625 ,76.8420 ,76.3165 ,78.0162 ,91.4512 ,75.1429 ,83.6746 ,,,74.1633 ,73.4702 ,71.5994 ,76.3165 ,78.0162 ,844.6443 ,68.1033 ,73.6414 ,63.3389 ,,82.5175 ,75.8067 ,65.7878 ,48.6154 ,41.5344 ,52.4392 ,828.4525 
